log_schema,trade_id,entry_time,exit_time,symbol,timeframe,side,entry_px,exit_px,profit,exit_type,bars_held,rsi,bb_width_ratio,vol_ratio,spread_pts,entry_hour,entry_dow,rsi_depth,bb_walk_count,wick_pct,ema_slope_bp,atr_ratio,bb_pen_pts,htf_slope_bp,mae_r,mfe_r,mae_r_b4,mfe_r_b4,mae_r_b5,mfe_r_b5,mae_r_b6,mfe_r_b6,sl_pts,label_bad_entry,label_tail_loss,label_early_cut_b4,label_early_cut_b6,label_early_cut,label_regime,label_profile_good,label_profile_bad,label_bad_trade,label_loss,label_sl
2,472,2024-08-19 04:15:00,2024.08.19 05:35:00,EURUSD,M5,sell,1.10375,1.10391,-0.16,midline,15,76.12,0.000666,1.847,4,4,1,1.12,2,0.0,1.27,0.000144,30.2,5.81,0.14,0.07,0.14,0.07,0.14,0.07,0.14,0.07,200.0,0,0,0,0,0,range,1,0,0,1,0
2,474,2024-08-19 06:55:00,2024.08.19 07:30:00,EURUSD,M5,sell,1.10481,1.10415,0.66,midline,6,75.96,0.001097,1.53,4,6,1,0.96,5,12.5,2.54,0.000151,3.7,6.56,0.095,0.37,0.095,0.17,0.095,0.17,0.095,0.37,200.0,0,0,0,0,0,trend,0,1,0,0,0
2,476,2024-08-28 00:55:00,2024.08.28 01:45:00,EURUSD,M5,buy,1.11775,1.11782,0.07,midline,9,22.49,0.000727,2.651,4,0,3,2.51,4,67.57,-1.43,0.000102,14.9,2.95,0.15,0.085,0.15,0.015,0.15,0.015,0.15,0.04,200.0,0,0,0,0,0,range,1,0,0,0,0
2,478,2024-08-29 01:20:00,2024.08.29 02:35:00,EURUSD,M5,sell,1.11299,1.11291,0.08,midline,14,77.18,0.000632,1.742,4,1,4,2.18,4,34.48,1.36,0.000129,12.6,-3.98,0.19,0.085,0.11,0.08,0.11,0.08,0.11,0.08,200.0,0,0,0,0,0,range,1,0,0,0,0
2,480,2024-09-09 07:30:00,2024.09.09 07:55:00,EURUSD,M5,buy,1.10678,1.10632,-0.46,e8c,4,22.53,0.000909,1.549,4,7,1,2.47,0,88.89,-1.66,0.000159,0.0,-2.89,0.37,0.115,0.37,0.115,,,,,200.0,0,0,0,0,0,range,1,0,0,1,0
2,482,2024-09-09 08:05:00,2024.09.09 08:55:00,EURUSD,M5,buy,1.10579,1.10631,0.52,midline,9,20.23,0.001329,2.103,4,8,1,4.77,1,21.62,-2.79,0.000257,36.8,-3.7,0.15,0.29,0.15,0.205,0.15,0.205,0.15,0.205,200.0,0,0,0,0,0,range,1,0,0,0,0
2,484,2024-09-10 01:10:00,2024.09.10 02:15:00,EURUSD,M5,buy,1.10324,1.10326,0.02,midline,12,23.11,0.00056,2.919,4,1,2,1.89,4,15.62,-1.0,9.7e-05,17.9,-5.9,0.205,0.05,0.205,0.035,0.205,0.035,0.205,0.035,200.0,0,0,0,0,0,range,1,0,0,0,0
2,486,2024-09-10 08:00:00,2024.09.10 08:35:00,EURUSD,M5,sell,1.10491,1.10416,0.75,midline,6,75.69,0.001153,2.2,3,7,2,0.69,1,0.0,1.97,0.000203,30.5,-3.67,0.0,0.505,0.0,0.405,0.0,0.405,0.0,0.505,200.0,0,0,0,0,0,range,1,0,0,0,0
2,488,2024-09-11 02:35:00,2024.09.11 03:45:00,EURUSD,M5,sell,1.10351,1.10354,-0.03,midline,13,80.35,0.001411,2.523,4,2,3,5.35,3,0.0,2.06,0.000214,63.8,-3.67,0.46,0.145,0.24,0.145,0.305,0.145,0.46,0.145,200.0,0,0,0,0,0,chop,1,1,0,1,0
2,490,2024-09-12 07:00:00,2024.09.12 07:40:00,EURUSD,M5,sell,1.10216,1.10202,0.14,midline,7,77.5,0.000576,2.141,4,6,4,2.5,3,0.0,1.3,0.000109,20.2,-2.56,0.11,0.21,0.11,0.21,0.11,0.21,0.11,0.21,200.0,0,0,0,0,0,chop,1,1,0,0,0
2,492,2024-09-13 01:20:00,2024.09.13 02:35:00,EURUSD,M5,sell,1.10834,1.10846,-0.12,midline,14,77.02,0.001086,1.563,4,1,5,2.02,3,19.05,2.16,0.00015,13.8,7.49,0.265,0.155,0.13,0.155,0.13,0.155,0.13,0.155,200.0,0,0,0,0,0,trend,1,1,0,1,0
2,494,2024-09-15 23:30:00,2024.09.16 02:05:00,EURUSD,M5,sell,1.10861,1.10908,-0.47,midline,30,75.16,0.001169,2.373,4,23,0,0.16,1,0.0,2.24,0.000253,22.5,2.57,0.315,0.065,0.035,0.035,0.055,0.035,0.055,0.065,200.0,0,0,0,0,0,range,1,0,0,1,0
2,496,2024-09-16 04:40:00,2024.09.16 05:45:00,EURUSD,M5,sell,1.10983,1.10981,0.02,midline,12,76.88,0.001318,1.591,4,4,1,1.88,5,57.69,2.77,0.000173,6.6,4.06,0.335,0.045,0.335,0.0,0.335,0.0,0.335,0.0,200.0,0,0,0,0,0,range,1,0,0,0,0
2,498,2024-09-16 07:50:00,2024.09.16 10:40:00,EURUSD,M5,sell,1.11117,1.11223,-1.06,midline,33,80.81,0.001545,1.558,4,7,1,5.81,4,7.41,2.9,0.000211,26.3,5.24,0.855,0.12,0.2,0.105,0.2,0.105,0.2,0.12,200.0,1,1,0,0,0,chop,1,1,1,1,0
2,500,2024-09-18 00:35:00,2024.09.18 01:45:00,EURUSD,M5,sell,1.11228,1.11231,-0.03,midline,13,79.42,0.000907,1.731,4,0,3,4.42,2,9.09,1.58,9.1e-05,3.0,0.51,0.095,0.075,0.04,0.05,0.06,0.065,0.06,0.075,200.0,0,0,0,0,0,range,1,0,0,1,0
2,502,2024-09-18 01:55:00,2024.09.18 02:40:00,EURUSD,M5,sell,1.11282,1.11265,0.17,midline,8,79.04,0.00057,2.532,4,1,3,4.04,1,7.94,0.95,0.000138,18.7,0.9,0.11,0.155,0.015,0.12,0.11,0.12,0.11,0.12,200.0,0,0,0,0,0,range,1,0,0,0,0
2,504,2024-09-18 06:05:00,2024.09.18 07:00:00,EURUSD,M5,buy,1.11196,1.11204,0.08,midline,10,22.41,0.000852,1.61,4,6,3,2.59,4,0.0,-1.51,9.6e-05,5.2,1.55,0.1,0.095,0.03,0.085,0.06,0.085,0.065,0.085,200.0,0,0,0,0,0,chop,1,1,0,0,0
2,506,2024-09-19 07:55:00,2024.09.19 09:33:35,EURUSD,M5,sell,1.11403,1.11605,-2.02,sl,18,76.33,0.001305,1.529,3,7,4,1.33,3,45.1,3.11,0.00031,18.0,0.98,0.87,0.15,0.625,0.15,0.625,0.15,0.625,0.15,200.0,1,1,1,1,1,range,1,0,1,1,1
2,508,2024-09-24 23:40:00,2024.09.25 00:40:00,EURUSD,M5,sell,1.11833,1.11856,-0.23,midline,11,76.26,0.000453,2.427,4,23,2,1.26,1,5.56,0.9,0.000124,17.2,6.9,0.275,0.02,0.275,0.02,0.275,0.02,0.275,0.02,200.0,0,0,0,0,0,trend,1,1,0,1,0
2,510,2024-09-26 07:00:00,2024.09.26 07:45:00,EURUSD,M5,sell,1.11494,1.11547,-0.53,e8c,8,77.16,0.001061,1.518,4,6,4,2.16,0,50.0,1.83,0.000134,0.0,-1.95,0.26,0.13,0.1,0.13,0.16,0.13,0.17,0.13,200.0,0,0,0,0,0,range,1,0,0,1,0
2,512,2024-10-03 01:30:00,2024.10.03 02:35:00,EURUSD,M5,buy,1.10386,1.1038,-0.06,midline,12,23.58,0.000751,1.638,4,1,4,1.42,3,7.14,-1.41,0.000135,27.3,-6.36,0.175,0.175,0.075,0.175,0.075,0.175,0.075,0.175,200.0,0,0,0,0,0,trend,0,1,0,1,0
2,514,2024-10-03 06:20:00,2024.10.03 07:05:00,EURUSD,M5,buy,1.1026,1.10284,0.24,midline,8,23.76,0.000897,2.029,4,6,4,1.24,3,0.0,-1.66,0.000157,23.7,-6.93,0.055,0.19,0.055,0.115,0.055,0.115,0.055,0.115,200.0,0,0,0,0,0,trend,0,1,0,0,0
2,516,2024-10-14 01:05:00,2024.10.14 01:30:00,EURUSD,M5,buy,1.09174,1.09223,0.49,midline,4,16.66,0.00119,2.803,4,1,1,8.34,1,19.78,-2.36,0.000161,23.7,-2.39,0.11,0.33,0.11,0.33,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,518,2024-10-16 07:05:00,2024.10.16 08:10:00,EURUSD,M5,buy,1.08811,1.08827,0.16,midline,12,21.76,0.000725,4.864,4,7,3,3.24,1,23.08,-0.86,0.000154,36.8,-2.83,0.3,0.11,0.12,0.11,0.205,0.11,0.23,0.11,200.0,0,0,0,0,0,range,1,0,0,0,0
2,520,2024-10-21 06:00:00,2024.10.21 06:50:00,EURUSD,M5,buy,1.08589,1.0861,0.21,midline,9,23.57,0.000948,1.752,4,5,1,1.43,6,27.27,-1.89,0.000102,3.0,1.26,0.02,0.22,0.02,0.22,0.02,0.22,0.02,0.22,200.0,0,0,0,0,0,range,1,0,0,0,0
2,522,2024-10-23 12:45:00,2024.10.23 13:50:00,EURUSD,M5,buy,1.07705,1.07715,0.1,midline,12,19.51,0.000989,1.574,3,12,3,5.49,1,20.51,-1.59,0.000186,33.0,-6.23,0.47,0.22,0.38,0.035,0.38,0.035,0.38,0.035,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,524,2024-10-24 01:55:00,2024.10.24 02:20:00,EURUSD,M5,sell,1.07884,1.0784,0.44,midline,4,76.44,0.000819,2.119,4,1,4,1.44,2,37.93,1.62,0.000131,13.0,-2.99,0.06,0.26,0.06,0.26,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,526,2024-10-27 22:05:00,2024.10.27 22:20:00,EURUSD,M5,buy,1.07901,1.07956,0.55,midline,2,23.28,0.000614,2.58,13,22,0,1.72,1,40.0,-1.14,0.000174,27.6,-2.73,0.08,0.28,,,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,528,2024-10-28 08:10:00,2024.10.28 09:35:00,EURUSD,M5,sell,1.08053,1.08149,-0.96,midline,16,76.2,0.001399,1.712,4,8,1,1.2,1,20.0,2.92,0.000243,0.2,-1.76,0.795,0.02,0.54,0.02,0.54,0.02,0.54,0.02,200.0,1,1,1,1,1,range,1,0,1,1,0
2,530,2024-10-30 06:45:00,2024.10.30 07:10:00,EURUSD,M5,sell,1.08231,1.08193,0.38,midline,4,76.44,0.001139,1.535,4,6,3,1.44,0,20.0,2.13,0.000113,0.0,1.27,0.15,0.215,0.15,0.215,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,532,2024-10-31 02:00:00,2024.10.31 02:40:00,EURUSD,M5,buy,1.08451,1.08507,0.56,midline,7,19.78,0.001161,1.529,4,1,4,5.22,5,17.86,-2.57,0.000176,23.8,4.52,0.04,0.285,0.04,0.23,0.04,0.23,0.04,0.235,200.0,0,0,0,0,0,range,1,0,0,0,0
2,534,2024-11-01 08:10:00,2024.11.01 09:10:00,EURUSD,M5,buy,1.08632,1.08677,0.45,midline,11,24.1,0.001234,1.561,4,8,5,0.9,3,0.0,-2.34,0.000218,30.4,2.27,0.3,0.22,0.3,0.0,0.3,0.0,0.3,0.0,200.0,0,0,0,0,0,chop,0,1,0,0,0
2,536,2024-11-05 07:10:00,2024.11.05 08:15:00,EURUSD,M5,sell,1.08864,1.08875,-0.11,midline,12,76.16,0.000724,1.874,4,7,2,1.16,3,0.0,1.28,0.000147,28.3,0.35,0.215,0.11,0.165,0.075,0.215,0.075,0.215,0.075,200.0,0,0,0,0,0,chop,0,1,0,1,0
2,538,2024-11-05 23:20:00,2024.11.05 23:45:00,EURUSD,M5,buy,1.09153,1.09262,1.09,midline,4,21.33,0.001161,2.974,4,23,2,3.67,3,50.77,-1.91,0.000264,41.1,6.07,0.08,0.7,0.08,0.7,,,,,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,540,2024-11-07 07:10:00,2024.11.07 07:55:00,EURUSD,M5,sell,1.07569,1.07554,0.15,midline,8,76.4,0.001399,1.871,4,7,4,1.4,2,0.0,2.77,0.000269,36.8,-7.5,0.65,0.205,0.65,0.045,0.65,0.045,0.65,0.045,200.0,0,0,1,1,1,trend,1,0,0,0,0
2,542,2024-11-14 05:20:00,2024.11.14 05:45:00,EURUSD,M5,buy,1.05377,1.05449,0.72,midline,4,22.96,0.001133,2.462,4,5,4,2.04,3,48.48,-2.49,0.000222,33.9,-11.41,0.12,0.38,0.12,0.38,,,,,200.0,0,0,0,0,0,trend,1,1,0,0,0
2,544,2024-11-15 06:50:00,2024.11.15 08:10:00,EURUSD,M5,sell,1.05558,1.05569,-0.11,midline,15,77.09,0.001603,2.067,4,6,5,2.09,3,43.31,2.49,0.000306,58.3,-3.94,0.4,0.255,0.135,0.255,0.25,0.255,0.25,0.255,200.0,0,0,0,0,0,range,1,0,0,1,0
2,546,2024-11-28 00:15:00,2024.11.28 01:05:00,EURUSD,M5,buy,1.05573,1.05502,-0.71,e8c,9,24.45,0.001274,1.573,4,0,4,0.55,3,44.44,-2.26,0.00015,7.5,9.19,0.365,0.23,0.035,0.23,0.035,0.23,0.075,0.23,200.0,0,0,0,0,0,trend,1,0,0,1,0
2,548,2024-11-28 01:05:00,2024.11.28 01:30:00,EURUSD,M5,buy,1.05505,1.05576,0.71,midline,4,20.26,0.001537,1.721,3,1,4,4.74,2,4.76,-2.82,0.000218,8.6,8.08,0.165,0.385,0.165,0.385,,,,,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,550,2024-12-04 06:55:00,2024.12.04 07:15:00,EURUSD,M5,sell,1.05243,1.05162,0.81,midline,3,75.48,0.001361,1.713,4,6,3,0.48,2,63.49,3.18,0.000289,12.1,-0.74,0.11,0.445,,,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,552,2024-12-06 01:55:00,2024.12.06 02:20:00,EURUSD,M5,buy,1.0568,1.05719,0.39,midline,4,19.48,0.001606,1.821,4,1,5,5.52,0,79.17,-3.22,0.000197,0.0,8.02,0.045,0.27,0.045,0.27,,,,,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,554,2024-12-12 00:05:00,2024.12.12 00:40:00,EURUSD,M5,sell,1.05074,1.05046,0.28,midline,6,77.87,0.001383,2.665,4,0,4,2.87,1,3.85,2.73,0.000157,2.2,-4.05,0.055,0.25,0.055,0.225,0.055,0.23,0.055,0.25,200.0,0,0,0,0,0,range,1,0,0,0,0
2,556,2024-12-12 07:05:00,2024.12.12 08:00:00,EURUSD,M5,sell,1.05183,1.05162,0.21,midline,10,79.9,0.001227,1.721,4,7,4,4.9,6,3.33,2.35,0.000211,39.7,-1.08,0.63,0.105,0.63,0.01,0.63,0.01,0.63,0.01,200.0,0,0,1,1,1,chop,1,1,0,0,0
2,558,2024-12-16 00:55:00,2024.12.16 02:25:00,EURUSD,M5,sell,1.05179,1.05176,0.03,midline,17,76.13,0.001351,1.902,4,0,1,1.13,1,10.0,3.3,0.000216,1.5,2.16,0.245,0.275,0.135,0.275,0.135,0.275,0.135,0.275,200.0,0,0,0,0,0,range,1,0,0,0,0
2,560,2024-12-17 00:55:00,2024.12.17 01:30:00,EURUSD,M5,sell,1.05337,1.0521,1.27,midline,6,86.36,0.001649,2.431,4,0,2,11.36,2,20.56,3.3,0.000212,56.0,2.59,0.0,0.695,0.0,0.645,0.0,0.645,0.0,0.695,200.0,0,0,0,0,0,range,1,0,0,0,0
2,562,2024-12-17 06:00:00,2024.12.17 06:25:00,EURUSD,M5,buy,1.0505,1.04979,-0.71,e8c,4,24.32,0.000663,1.981,4,5,2,0.68,1,63.33,-1.47,0.000149,3.2,1.53,0.37,0.135,0.37,0.135,,,,,200.0,0,0,0,0,0,range,1,0,0,1,0
2,564,2024-12-18 00:20:00,2024.12.18 01:10:00,EURUSD,M5,sell,1.04991,1.04971,0.2,midline,9,75.44,0.000703,1.782,4,0,3,0.44,3,25.81,1.29,0.00013,16.1,-1.52,0.18,0.125,0.155,0.055,0.18,0.055,0.18,0.055,200.0,0,0,0,0,0,range,1,0,0,0,0
2,566,2024-12-18 07:55:00,2024.12.18 09:15:00,EURUSD,M5,buy,1.04948,1.04963,0.15,midline,15,24.71,0.001524,1.743,4,7,3,0.29,3,9.26,-2.4,0.000268,44.4,0.35,0.37,0.19,0.275,0.19,0.37,0.19,0.37,0.19,200.0,0,0,0,0,0,chop,0,1,0,0,0
2,568,2024-12-23 07:45:00,2024.12.23 09:00:00,EURUSD,M5,buy,1.04231,1.04178,-0.53,midline,14,20.8,0.001413,1.708,4,7,1,4.2,1,1.35,-2.87,0.000261,42.5,4.16,0.795,0.01,0.6,0.01,0.6,0.01,0.6,0.01,200.0,1,1,1,1,1,range,1,0,1,1,0
2,570,2024-12-26 07:25:00,2024.12.26 07:55:00,EURUSD,M5,buy,1.03926,1.03965,0.39,midline,5,24.27,0.000829,1.966,4,7,4,0.73,3,84.62,-1.52,0.000159,15.7,-0.5,0.09,0.365,0.09,0.18,0.09,0.365,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,572,2025-01-03 07:05:00,2025.01.03 07:20:00,EURUSD,M5,sell,1.02812,1.02763,0.49,midline,2,75.96,0.001027,2.695,4,7,5,0.96,3,21.15,2.21,0.000187,21.6,-9.72,0.015,0.48,,,,,,,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,574,2025-01-09 00:35:00,2025.01.09 01:00:00,EURUSD,M5,buy,1.03052,1.0313,0.78,midline,4,23.0,0.001089,1.763,4,0,4,2.0,1,0.0,-1.98,0.000193,35.6,-4.56,0.02,0.395,0.02,0.395,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,576,2025-01-10 06:00:00,2025.01.10 07:10:00,EURUSD,M5,buy,1.02861,1.02876,0.15,midline,13,23.69,0.001096,2.045,4,5,5,1.31,1,19.64,-2.34,0.000187,26.3,-3.2,0.25,0.1,0.195,0.1,0.205,0.1,0.205,0.1,200.0,0,0,0,0,0,range,1,0,0,0,0
2,578,2025-01-16 07:15:00,2025.01.16 08:15:00,EURUSD,M5,sell,1.02982,1.02931,0.51,midline,11,76.36,0.001611,1.788,4,7,4,1.36,2,0.0,2.62,0.000251,33.2,0.43,0.155,0.285,0.155,0.22,0.155,0.22,0.155,0.22,200.0,0,0,0,0,0,range,1,0,0,0,0
2,580,2025-01-27 23:05:00,2025.01.27 23:18:23,EURUSD,M5,buy,1.04804,1.04603,-2.01,sl,1,21.22,0.001014,3.19,4,23,1,3.78,2,31.3,-1.11,0.000216,52.9,2.8,0.44,0.065,,,,,,,200.0,1,1,0,0,0,range,1,0,1,1,1
2,582,2025-01-31 07:25:00,2025.01.31 07:55:00,EURUSD,M5,sell,1.04036,1.04023,0.13,midline,5,78.5,0.001645,1.637,4,7,5,3.5,1,11.94,3.07,0.000266,20.0,-4.18,0.45,0.345,0.45,0.13,0.45,0.345,,,200.0,0,0,1,0,1,range,1,0,0,0,0
2,584,2025-02-19 06:15:00,2025.02.19 07:00:00,EURUSD,M5,sell,1.04596,1.04551,0.45,midline,8,77.27,0.001048,1.879,4,6,3,2.27,2,25.0,2.17,0.000145,10.9,-0.94,0.08,0.265,0.08,0.09,0.08,0.095,0.08,0.165,200.0,0,0,0,0,0,range,1,0,0,0,0
2,586,2025-04-03 23:20:00,2025.04.04 00:05:00,EURUSD,M5,sell,1.10587,1.10568,0.19,midline,8,77.31,0.001162,1.692,9,23,4,2.31,2,23.08,3.67,0.000315,21.1,21.01,0.615,0.16,0.615,0.11,0.615,0.125,0.615,0.125,200.0,0,0,1,1,1,trend,1,0,0,0,0
2,588,2025-05-06 01:15:00,2025.05.06 02:45:00,EURUSD,M5,buy,1.12993,1.12898,-0.95,midline,17,22.97,0.001365,1.589,10,1,2,2.03,2,4.05,-2.39,0.000223,60.2,-2.3,0.99,0.0,0.94,0.0,0.94,0.0,0.94,0.0,200.0,1,1,1,1,1,range,1,0,1,1,0
2,590,2025-05-16 06:10:00,2025.05.16 07:10:00,EURUSD,M5,sell,1.12135,1.12126,0.09,midline,11,75.3,0.001399,1.635,8,6,5,0.3,2,6.35,1.96,0.000282,48.2,2.53,0.23,0.475,0.0,0.475,0.0,0.475,0.02,0.475,200.0,0,0,0,0,0,range,1,0,0,0,0
2,592,2025-05-20 01:25:00,2025.05.20 02:00:00,EURUSD,M5,buy,1.1224,1.12278,0.38,midline,6,21.99,0.001239,2.18,12,1,2,3.01,1,14.63,-2.92,0.000204,17.2,3.59,0.32,0.175,0.32,0.02,0.32,0.075,0.32,0.175,200.0,0,0,0,0,0,range,1,0,0,0,0
2,594,2025-05-21 01:30:00,2025.05.21 01:55:00,EURUSD,M5,sell,1.12968,1.12949,0.19,midline,4,75.68,0.001431,1.678,8,1,3,0.68,2,15.38,2.35,0.000217,26.6,7.95,0.195,0.445,0.195,0.445,,,,,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,596,2025-05-28 01:30:00,2025.05.28 01:55:00,EURUSD,M5,sell,1.13442,1.13362,0.8,midline,4,77.14,0.00099,1.609,8,1,3,2.14,2,4.0,2.03,0.000163,18.7,-3.68,0.055,0.535,0.055,0.535,,,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,598,2025-05-29 00:15:00,2025.05.29 00:33:30,EURUSD,M5,buy,1.12789,1.12588,-2.01,sl,2,19.64,0.001568,3.511,10,0,4,5.36,3,15.48,-2.72,0.000236,53.0,-6.71,0.56,0.0,,,,,,,200.0,1,1,0,0,0,trend,1,1,1,1,1
2,600,2025-06-04 00:50:00,2025.06.04 01:35:00,EURUSD,M5,sell,1.13842,1.138,0.42,midline,8,78.74,0.001187,1.665,12,0,3,3.74,4,50.0,2.22,0.000164,22.5,-3.09,0.215,0.315,0.215,0.24,0.215,0.24,0.215,0.24,200.0,0,0,0,0,0,range,1,0,0,0,0
2,602,2025-06-08 23:15:00,2025.06.09 00:45:00,EURUSD,M5,sell,1.14024,1.14052,-0.28,midline,17,75.98,0.001042,5.655,11,23,0,0.98,3,66.67,1.52,0.000232,27.4,-3.39,0.415,0.055,0.095,0.055,0.095,0.055,0.095,0.055,200.0,0,0,0,0,0,range,1,0,0,1,0
2,604,2025-06-11 23:10:00,2025.06.12 00:00:00,EURUSD,M5,sell,1.14936,1.1506,-1.24,e8c,9,75.18,0.00094,2.608,12,23,3,0.18,2,0.0,1.64,0.000223,23.3,8.53,0.73,0.15,0.04,0.15,0.14,0.15,0.145,0.15,200.0,1,0,0,0,0,trend,1,1,1,1,0
2,606,2025-06-13 00:45:00,2025.06.13 01:14:39,EURUSD,M5,sell,1.15962,1.15661,3.01,tp,4,78.66,0.000905,2.29,12,0,5,3.66,3,28.57,2.0,0.000168,5.6,12.51,0.895,0.11,0.895,0.11,,,,,200.0,0,1,1,0,1,trend,1,1,0,0,0
2,608,2025-06-23 23:10:00,2025.06.24 00:05:00,EURUSD,M5,sell,1.15926,1.15917,0.09,midline,10,78.16,0.001343,3.2,8,23,1,3.16,2,15.2,1.65,0.000292,71.5,11.76,0.46,0.36,0.46,0.105,0.46,0.105,0.46,0.22,200.0,0,0,1,0,1,trend,1,0,0,0,0
2,610,2025-06-26 23:40:00,2025.06.27 00:05:00,EURUSD,M5,buy,1.16832,1.16881,0.49,midline,4,23.65,0.001157,1.619,11,23,4,1.35,1,1.18,-2.18,0.000422,45.7,6.21,0.16,0.385,0.16,0.385,,,,,200.0,0,0,0,0,0,trend,1,0,0,0,0
2,612,2025-07-04 00:35:00,2025.07.04 01:45:00,EURUSD,M5,sell,1.17667,1.17648,0.19,midline,13,75.1,0.000965,1.907,8,0,5,0.1,2,19.7,1.8,0.00019,35.6,-2.64,0.215,0.145,0.215,0.06,0.215,0.06,0.215,0.06,200.0,0,0,0,0,0,range,1,0,0,0,0
2,614,2025-07-07 07:35:00,2025.07.07 09:43:35,EURUSD,M5,buy,1.17529,1.17329,-2.0,sl,24,24.65,0.001369,1.826,10,7,1,0.35,2,18.1,-2.05,0.000325,59.9,-1.33,0.95,0.255,0.165,0.13,0.165,0.255,0.255,0.255,200.0,1,1,0,0,0,range,1,0,1,1,1
2,616,2025-07-10 01:00:00,2025.07.10 02:15:00,EURUSD,M5,sell,1.17374,1.17397,-0.23,midline,14,79.0,0.001136,2.989,8,0,4,4.0,1,14.68,2.43,0.000154,50.5,0.41,0.585,0.115,0.46,0.115,0.46,0.115,0.465,0.115,200.0,1,0,1,0,1,range,1,0,1,1,0
2,618,2025-07-21 08:05:00,2025.07.21 08:35:00,EURUSD,M5,sell,1.1646,1.16381,0.79,midline,5,75.61,0.00152,1.848,11,8,1,0.61,1,6.33,3.15,0.000291,19.3,1.79,0.0,0.545,0.0,0.375,0.0,0.545,,,200.0,0,0,0,0,0,range,1,0,0,0,0
2,620,2025-07-28 07:20:00,2025.07.28 07:25:37,EURUSD,M5,buy,1.17325,1.17121,-2.04,sl,0,23.65,0.001333,1.622,8,7,1,1.35,1,0.0,-2.59,0.00026,24.1,0.23,0.645,0.0,,,,,,,200.0,1,1,0,0,0,range,1,0,1,1,1
2,622,2025-07-30 01:20:00,2025.07.30 02:30:00,EURUSD,M5,sell,1.15587,1.15627,-0.4,midline,13,77.56,0.00097,1.654,10,1,3,2.56,4,31.11,2.07,0.000153,27.6,-9.64,0.675,0.065,0.28,0.065,0.34,0.065,0.34,0.065,200.0,1,0,0,0,0,trend,1,0,1,1,0
2,624,2025-08-08 06:30:00,2025.08.08 07:20:00,EURUSD,M5,buy,1.16445,1.16478,0.33,midline,9,22.31,0.001632,1.939,8,6,5,2.69,4,12.5,-3.27,0.000236,38.3,3.1,0.295,0.235,0.235,0.03,0.295,0.03,0.295,0.03,200.0,0,0,0,0,0,range,1,0,0,0,0
2,626,2025-08-11 08:05:00,2025.08.11 09:25:00,EURUSD,M5,buy,1.16597,1.16535,-0.62,midline,15,24.22,0.000973,2.13,11,8,1,0.78,1,12.99,-1.83,0.000229,28.0,3.33,0.81,0.075,0.3,0.075,0.44,0.075,0.55,0.075,200.0,1,1,0,1,1,range,1,0,1,1,0
2,628,2025-08-11 12:40:00,2025.08.11 14:15:00,EURUSD,M5,buy,1.16313,1.16216,-0.97,midline,18,22.88,0.001431,1.72,10,12,1,2.12,3,17.39,-3.13,0.000277,33.4,-0.79,0.885,0.06,0.435,0.06,0.485,0.06,0.755,0.06,200.0,1,1,0,1,1,range,1,0,1,1,0
2,630,2025-08-18 23:10:00,2025.08.19 00:15:00,EURUSD,M5,sell,1.16728,1.16653,0.75,midline,12,76.11,0.001212,3.244,12,23,1,1.11,1,19.0,0.83,0.00022,41.3,-2.93,0.06,0.455,0.06,0.355,0.06,0.355,0.06,0.355,200.0,0,0,0,0,0,range,1,0,0,0,0
2,632,2025-08-21 07:35:00,2025.08.21 08:20:00,EURUSD,M5,buy,1.16331,1.16428,0.97,midline,8,23.22,0.001559,1.581,11,7,4,1.78,3,0.0,-3.09,0.000238,25.1,-1.83,0.43,0.505,0.39,0.1,0.43,0.1,0.43,0.1,200.0,0,0,0,0,0,chop,0,1,0,0,0
2,634,2025-08-22 04:40:00,2025.08.22 06:45:00,EURUSD,M5,buy,1.15932,1.15881,-0.51,midline,24,21.32,0.001615,1.618,12,4,5,3.68,4,14.29,-3.08,0.000288,54.3,-4.93,0.54,0.085,0.24,0.085,0.24,0.085,0.24,0.085,200.0,1,0,0,0,0,range,1,0,1,1,0
2,636,2025-08-25 07:20:00,2025.08.25 08:20:00,EURUSD,M5,sell,1.17173,1.1715,0.23,midline,11,76.38,0.001472,1.954,9,7,1,1.38,3,0.0,2.42,0.000238,46.0,7.64,0.135,0.31,0.105,0.18,0.135,0.18,0.135,0.18,200.0,0,0,0,0,0,trend,0,1,0,0,0
